raf_numero;aue_raisonsociale;aue_adresse;aue_codepostal;aue_commune;dpt_id;aue_siteinternet;aue_permis1euro_flag;aue_labelqualite_flag;aue_ecoleasso_flag;aue_aac_flag;aue_cs_flag;A_flag;A1_flag;A2_flag;B_flag;BE_flag;C_flag;C1_flag;CE_flag;C1E_flag;D_flag;D1_flag;DE_flag;D1E_flag;A_taux_1pra;A_taux_xpra;B_taux_1pra;B_taux_1pra_aac;B_taux_1pra_cs;B_taux_xpra;CD_taux_1pra;CD_taux_xpra;aue_enligne_flag
E2105900150;PRO G PERMIS;52 RUE DE L EGLISE;59700;MARCQ-EN-BAROEUL;59;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2105900160;DIRECTT FORMATION;ZI DE L AERODROME EST;59121;PROUVY;59;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106000010;COLDEFY IPFAC;Route d'Amiens;60000;TILLE;60;;false;false;false;false;false;false;false;false;true;true;true;true;true;true;true;true;true;true;0;0;0;0;0;0;0;0;false
E2106000020;AUTO-MOTO ECOLE DE LA GARE;16 place Pierre Semard;60250;MOUY;60;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106000030;CENTRAL AUTO ECOLE;28 rue Marcel Poulin;60640;GUISCARD;60;;false;false;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106000050;ANGEL'S CONDUITE;798 rue de Beauvais;60710;CHEVRIERES;60;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106000060;CENTRE DE FORMATION F.H.;43 rue de la République;60300;SENLIS;60;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106000070;MONITEUR INDEPENDANT.FR;3 bis rue Cayeux;60250;MOUY;60;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106100010;COMPAGNIE DES PERMIS;3 Bis Place du docteur Couinaud;61200;ARGENTAN;61;;true;true;false;false;false;true;true;true;true;true;true;false;true;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106100020;STOP ! Auto-Ecole;63 Cours Clémenceau;61000;ALENCON;61;;false;true;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106100040;MARIE-LINE;9 Rue de l'Arche, le Theil Sur Huisne;61260;LA ROUGE;61;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106100050;DELIS FORMATION;11 Grande Rue;61230;GACE;61;;true;true;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106100060;REFLEX auto moto école;3 RUE JACQUES TATI;61200;ARGENTAN;61;;true;true;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106200010;REVOLUTION E PERMIS;1 RUE DES CAILLOUIS;62890;ZOUAFQUES;62;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106200020;REVOLUTION-E-PERMIS;138 RUE DE CALAIS;62370;SAINT-FOLQUIN;62;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106200030;AUTO ECOLE PATRICIA;23 ALLEE DES BRUYERES;62219;LONGUENESSE;62;;false;false;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106200040;AUTO ECOLE JR;2 BOULEVARD CHANZY;62200;BOULOGNE-SUR-MER;62;;false;false;false;false;false;true;false;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106200050;AUTO ECOLE RENOIR;5 PLACE DE LA REPUBLIQUE;62223;SAINTE-CATHERINE;62;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106200060;AUTO ECOLE PERMIS PAS CHER;95 BOULEVARD EMILE BASLY;62300;LENS;62;;true;true;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106200070;WEE PERMIS;16 AVENUE ALFRED VAN PELT;62300;LENS;62;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106200080;AUTO ECOLE HERMANT;4 BIS RUE DE LILLERS;62151;BURBURE;62;;true;true;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106200090;TOUT EST PERMIS;31 PLACE ROGER SALENGRO;62190;LILLERS;62;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106200100;C.E.C.A;72 ESPLANADE PARMENTIER;62600;BERCK;62;;false;false;false;false;false;true;false;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106200110;PERMIS PAS CHER;46 RUE SAINT AUBERT;62000;ARRAS;62;;true;true;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106200120;AUTO ECOLE MORTIER;26 RUE URIANE SORRIAUX;62260;AUCHEL;62;;true;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106200130;KB CONDUITE;35 AVENUE DE VARSOVIE;62300;LENS;62;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106200140;CER DUBOIS;15 PLACE MARC LANVIN;62000;ARRAS;62;;false;false;false;false;false;false;false;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106200150;CER DUBOIS;12 PLACE DE L'EGLISE;62127;TINCQUES;62;;false;false;false;false;false;false;false;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106200160;ECOLE DE CONDUITE DE LA PASSION ECP;218 BIS BOULEVARD GAMBETTA;62100;CALAIS;62;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106300010;DAFY C'EST PERMIS;24 AVENUE DES FRERES MONTGOLFIER;63170;AUBIERE;63;;false;false;false;false;false;true;true;true;false;false;false;false;false;false;false;false;false;false;0.8944;0.8571;0;0;0;0;0;0;false
E2106300020;AUTO ECOLE RIOM 63;3 AVENUE DU COMMANDANT MADELINE;63200;RIOM;63;;true;true;false;true;true;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.8571;1;1;0.5833;0;0;false
E2106300030;FRANCE ROUTES PROFESSIONNELLES;CHEMIN DES MADELEINES ZA LA VARENNE;63430;PONT-DU-CHATEAU;63;;false;false;false;false;false;false;false;false;true;true;true;false;true;false;true;false;false;false;0;0;0;0;0;0;0.9286;0.9412;false
E2106300040;CER LAGIER;ZI LE BREZET 4 RUE PIERRE BOULANGER;63100;CLERMONT-FERRAND;63;;false;false;false;false;false;false;false;false;true;true;true;false;true;false;false;false;false;false;0;0;0;0;0;0;0.8333;0.8279;false
E2106300050;AUTO ECOLE CLEM;6 AVENUE DU LIMOUSIN;63100;CLERMONT-FERRAND;63;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106400010;AGUILERA-BIDACHE;Les Boutiques du Foirail 03 Place deu Foirail;64520;BIDACHE;64;;true;true;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106400020;BIPS CONDUITE;66 avenue Louis de FOix;64100;BAYONNE;64;;false;false;false;false;false;false;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106400030;OSSAU - MOURET;09 Rue Léon Daran;64000;PAU;64;;true;true;false;true;true;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.5676;0.6923;0.1667;0.5679;0;0;false
E2106400040;ABSKILL;12 rue Georges Guynemer;64230;SAUVAGNON;64;;false;false;false;false;false;false;false;false;false;true;true;false;true;false;true;false;false;false;0;0;0;0;0;0;0.8065;0.7534;false
E2106400050;AUTO ECOLE BESSIERE;10 Rue du Commerce;64360;MONEIN;64;;false;false;false;false;false;false;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106400060;ABSKILL;7133 centre européen de Frêt;64990;MOUGUERRE;64;;false;false;false;false;false;false;false;false;false;true;true;false;true;false;true;false;false;false;0;0;0;0;0;0;0.8909;0.8824;false
E2106400070;NIVADOUR FORMATION;13 Rue albert Le Barillier;64600;ANGLET;64;;true;true;false;true;true;true;true;true;true;true;false;false;false;false;false;false;false;false;1;1;0.76;1;0.5;0.7619;0;0;false
E2106400080;YA'K ROULER;10 Rue Carnot-Marcadieu;64330;GARLIN;64;;false;false;false;true;true;true;true;true;true;false;false;false;false;false;false;false;false;false;0.5;0.5;0.3684;1;0;0.3488;0;0;false
E2106400090;OPCF;Résidence Villa de la Laü 01 Rue des Jardins de la Laü;64000;PAU;64;;false;false;false;true;false;false;true;true;true;false;true;false;false;false;false;false;false;false;0.8;0.8571;0.4762;0.5;0;0.5952;0;0;false
E2106500010;L'ECOLE DE LA ROUTE;15 rue Massey;65000;TARBES;65;;true;true;false;true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.4898;0.5833;0;0.5287;0;0;false
E2106500020;L'ECOLE DE LA ROUTE;2 bis rue Jean Moulin;65430;SOUES;65;;true;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0.6667;0;0;false
E2106500030;FRANCOISE;49 bis rue du Pic du Midi;65310;HORGUES;65;;true;true;false;true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.8333;1;0;0.75;0;0;false
E2106500040;MACH 2;13 avenue des sports;65600;SEMEAC;65;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106500050;ECHO ROUTE;2 avenue du bois;65800;AUREILHAN;65;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.3333;0;0;0.4706;0;0;false
E2106500060;ECOLE DE CONDUITE CASTEX;96 rue Louis Geoffrin;65300;LANNEMEZAN;65;;true;true;false;true;true;true;true;true;true;true;true;false;true;false;true;false;true;false;0.8;0.8125;0.6327;0.6667;0.75;0.6024;0.8205;0.8438;false
E2106500070;ECOLE DE CONDUITE CASTEX;Autoport des Pyrénées - centre Kennedy;65000;TARBES;65;;false;false;false;false;false;true;true;true;true;true;true;false;true;false;true;false;true;false;0;0;0;0;0;0;0.8571;0.7273;false
E2106500080;ECOLE DE CONDUITE CASTEX;1 rue des jardins;65240;ARREAU;65;;false;false;false;false;false;true;true;true;true;true;true;false;true;false;true;false;true;false;0;0;0;0;0;0;0;0;false
E2106600010;OLISA LECOURT PORT VENDRES;2 Rampe de la Tramontane;66660;PORT-VENDRES;66;www.olisa-lecourt.com;true;true;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106600020;AUTO ECOLE CONFORT CONDUITE;82 AVENUE VICTOR DALBIEZ;66000;PERPIGNAN;66;www.autoecoleconfortconduite.fr;true;true;false;true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.3684;1;0;0.5306;0;0;false
E2106600030;PERPI CONDUITE;65 avenue Général Gilles;66000;PERPIGNAN;66;;false;false;false;true;false;false;false;false;true;true;false;false;false;false;false;false;false;false;0;0;0.6154;1;0;0.4118;0;0.5;false
E2106600040;JEFF AUTO ECOLE;18 AVENUE PORTE DE FRANCE;66760;BOURG-MADAME;66;;false;false;false;true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.9167;0;0;0.8667;0;0;false
E2106600050;SOPERMIS.COM;104 RUE JEAN BULLANT;66000;PERPIGNAN;66;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106600060;FORMAT MOTO;15 AVENUE DE L'AERODROME;66240;SAINT-ESTEVE;66;;false;false;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0.7826;0.7105;0;0;0;0;0;0;false
E2106700010;PASCAL PREVENTION;2 PLACE DU MARCHE;67310;WASSELONNE;67;;false;false;false;false;false;false;false;false;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106700020;CFP SCHIRMECK;77 RUE DE L'EGLISE;67130;SCHIRMECK;67;;false;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106700030;SAFE CONDUITE;34 RUE DU DR DEUTSCH;67250;SOULTZ-SOUS-FORETS;67;;false;false;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106700040;ECF STARTER;16 RUE DE LA GARE;67720;HOERDT;67;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106700050;ECF STARTER;33 RUE DU GENERAL LECLERC;67116;REICHSTETT;67;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106700060;ECF STARTER;42 RUE DU GENERAL LECLERC;67550;VENDENHEIM;67;;false;true;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106700070;GREG;44 RUE DU MARECHAL DE LATTRE DE TASSIGNY;67440;MARMOUTIER;67;;true;true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106700080;PHIL CONDUITE;4 RUE DE SOULTZ;67360;WOERTH;67;;true;true;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106700090;PHIL CONDUITE;24 RUE PRINCIPALE;67470;SELTZ;67;;true;true;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106700100;PHIL CONDUITE;29 RUE PRINCIPALE;67690;HATTEN;67;;true;true;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106700110;AUTO-ECOLE DE L'OUTRE-FORÊT;21 AVENUE DE LA GARE;67160;WISSEMBOURG;67;;true;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106700120;AUTO-ECOLE DE L'OUTRE-FORÊT;13 RUE DU DR DEUTSCH;67250;SOULTZ-SOUS-FORETS;67;;true;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106700130;AUTO-ECOLE NADINE;18 RUE DE L'HÔTEL DE VILLE;67860;RHINAU;67;;true;true;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106700140;EUGENE;59 RUE DE LA PREMIERE DIVISION BLINDEE;67114;ESCHAU;67;;false;false;false;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;0;0;0;0;0;0;0;0;false
E2106700150;EN COURS DE ROUTE;18 rue du Général de Gaulle;67110;REICHSHOFFEN;67;;true;true;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106700160;ECA CONDUITE ACTUELLE;77-79 GRAND RUE;67430;DIEMERINGEN;67;;true;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106700170;AUTO ECOLE DE LA MOSSIG;18 PLACE DU MARCHE;67310;WASSELONNE;67;;false;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106700180;ECOLE DE CONDUITE SIEFFER;10 RUE DE L'HOPITAL;67140;BARR;67;;true;true;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106800010;MUNZO;18B RUE PRINCIPALE;68320;MUNTZENHEIM;68;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106800020;FRANKLIN;24 rue ST GUIDON;68000;COLMAR;68;;false;false;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106800030;CLEMENCEAU;167 RUE DE MULHOUSE;68300;SAINT-LOUIS;68;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106800040;ELITE;9A RUE JAMES BARBIER;68700;CERNAY;68;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106800050;MONTAIGNE;8 RUE DE KINGERSHEIM;68110;ILLZACH;68;;true;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106800060;ABBATUCCI;9 RUE DU TEMPLE;68300;SAINT-LOUIS;68;;false;false;false;false;false;false;true;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106800070;KENNEDY;4 AVENUE DU MAL DE LATTRE DE TASSIGNY;68100;MULHOUSE;68;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106800080;MONTAIGNE;43 RUE DU DR ALPHONSE KIENZLER;68200;MULHOUSE;68;;true;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106900010;BARABAN AUTO ECOLE;25 RUE DU LYONNAIS;69800;SAINT-PRIEST;69;;false;false;false;false;false;false;false;false;true;false;true;false;true;false;false;false;false;false;0;0;0;0;0;0;0.6545;0.6111;false
E2106900020;ECOLE DE CONDUITE 3 RIVIERES;28 RUE DU HAUT BEAUJOLAIS DEUX GROSNES;69860;MONSOLS;69;;false;true;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106900030;ECV;16 RUE GAMBETTA;69200;VENISSIEUX;69;;true;true;false;true;false;true;true;true;true;false;false;false;false;false;false;false;false;false;1;1;0.7059;1;0;0.5781;0;0;false
E2106900040;ECOLE DE CONDUITE MONTMERLE  3 RIVIERES;99 RUE PIERRE MORIN;69400;VILLEFRANCHE-SUR-SAONE;69;;false;true;false;true;true;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0.3333;0;1;0.5333;0;0;false
E2106900050;AECA;35 AVENUE LACASSAGNE;69003;LYON;69;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.625;0;0;0.6667;0;0;false
E2106900060;V PERMIS;19 AVENUE JEAN CAGNE;69200;VENISSIEUX;69;;false;false;false;true;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0.7941;0.7778;0.3864;0;0;0.5603;0;0;false
E2106900070;FAMA;130 ROUTE DE VIENNE;69008;LYON;69;;false;false;false;true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.5;0;0;0.4348;0;0;false
E2106900080;V PERMIS;24 ROUTE DE LYON;69320;FEYZIN;69;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106900090;YOUPIII;59 AVENUE CAMILLE ROUSSET;69500;BRON;69;;false;true;false;true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.5;0;0;0.4375;0;0;false
E2106900100;AUTO ECOLE MASSILIA;28 AVENUE DE L'EUROPE;69140;RILLIEUX-LA-PAPE;69;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0.75;0.6364;0.4091;0;0;0.4634;0;0;false
E2106900120;M.B.A.;4 GRANDE RUE DE SAINT RAMBERT;69009;LYON;69;;false;false;false;true;true;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.5714;1;1;0.4839;0;0;false
E2106900130;AUTO ECOLE PATRICK;13 RUE PIERRE DUGELAY;69250;NEUVILLE-SUR-SAONE;69;;false;false;false;true;true;true;true;true;true;true;false;false;false;false;false;false;false;false;0.7797;0.7375;0.4444;0.6875;0.4;0.3924;0.8;0.8;false
E2106900140;EASY PERMIS;1 RUE DU 8 MAI 1945;69400;LIMAS;69;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106900150;LA NAVETTE;9 COURS LAFAYETTE;69006;LYON;69;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.3415;0;0;0.4203;0;0;false
E2106900160;CONDUITE EUROPEENNE ECONOMIQUE;28 BOULEVARD DES CANUTS;69004;LYON;69;;false;false;false;true;true;true;true;true;true;false;false;false;false;false;false;false;false;false;0.5238;0.5692;0.4077;0.625;0.3333;0.4077;0;0;false
E2106900170;CONDUITE EUROPEENNE ECONOMIQUE;176 COURS EMILE ZOLA;69100;VILLEURBANNE;69;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106900180;CONDUITE EUROPEENNE ECONOMIQUE;18 PLACE AMBROISE COURTOIS;69008;LYON;69;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;1;1;0;0;0;0;0;0;false
E2106900190;CONDUITE EUROPEENNE ECONOMIQUE;7 PLACE GABRIEL PERI;69007;LYON;69;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106900200;CONDUITE EUROPEENNE ECONOMIQUE;16 RUE DE LA REPUBLIQUE;69002;LYON;69;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0.2857;0;0;0;0;0;0;false
E2106900210;CONDUITE EUROPEENNE ECONOMIQUE;5 PLACE DU 11 NOVEMBRE 1918;69008;LYON;69;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106900220;CONDUITE EUROPEENNE ECONOMIQUE;18 RUE MARIETTON;69009;LYON;69;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106900230;CONDUITE EUROPEENNE ECONOMIQUE;11 PLACE EDGAR QUINET;69006;LYON;69;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2106900240;PERMISELF;26 RUE EMILE ZOLA;69120;VAULX-EN-VELIN;69;;false;false;false;true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.75;0;0;0.6;0;0;false
E2106900250;ARLAUD - FORGET;207 CHEMIN DU GRAND REVOYET;69230;SAINT-GENIS-LAVAL;69;;false;false;false;false;false;false;false;true;true;false;true;false;true;false;false;false;false;false;0;0;0.8333;0;0;0.7143;0.6;0.5;false
E2106900260;AUTO ECOLE METRO CUSSET;343 COURS EMILE ZOLA;69100;VILLEURBANNE;69;;false;false;false;true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.2963;1;0;0.3438;0;0;false
E2106900270;DRIVE SCHOOL;9 ROUTE D'HEYRIEUX;69800;SAINT-PRIEST;69;;true;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2107100010;AFTRAL;322 RUE POUILLY LOCHE;71000;MACON;71;;false;false;false;false;false;false;false;false;false;false;true;false;true;false;true;false;false;false;0;0;0;0;0;0;0;0;false
E2107100020;AFTRAL;ZONE INDUSTRIELLE DES BLETTRYS;71530;CHAMPFORGEUIL;71;;false;false;false;false;false;false;false;false;false;true;true;false;true;false;true;false;false;false;0;0;0;0;0;0;0;0;false
E2107100040;CER;21 PLACE DE L'HOTEL DE VILLE;71700;TOURNUS;71;;false;false;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2107100050;OBJECTIF ROUTE BFC;13 RUE JOSEPH LAMBERT;71450;BLANZY;71;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2107100060;LAME;19-21 RUE VICTOR HUGO;71000;MACON;71;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2107100070;ISEA;2 AVENUE DU GENERAL LECLERC;71150;CHAGNY;71;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2107100080;AUTO ECOLE DRIVE PLUS;1 RUE LOUIS QUEROY;71160;DIGOIN;71;;false;false;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2107100090;AUTO-ECOLE DRIVE PLUS;1 RUE DU 11 NOVEMBRE;71130;GUEUGNON;71;;false;false;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2107200010;AUTO-ECOLE DANY BOURNEUF;78 AVENUE GUY BOURIAT;72530;YVRE-L'EVEQUE;72;;true;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2107200020;AUTO-ECOLE DANY BOURNEUF;42 GRANDE RUE;72460;SAVIGNE-L'EVEQUE;72;;true;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2107200030;LJ CONDUITE;9 PLACE DU CHAMP DE FOIRE;72300;SABLE-SUR-SARTHE;72;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2107200040;AUTO-ECOLE LA BILURIENNE;10 PLACE DU CHATEAU;72440;BOULOIRE;72;;true;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2107200060;AUTO ECOLE DAVID GALLERAND;7 RUE GAMBETTA;72600;MAMERS;72;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2107200070;OBJECTIF PERMIS;41 PLACE DES SABLONS;72100;LE MANS;72;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2107300010;CER LES ALLOBROGES COGNIN;36 ROUTE DE LYON;73160;COGNIN;73;;false;false;false;true;true;true;true;true;true;true;false;false;false;false;false;false;false;false;0.8214;0.7805;0.2222;0.3333;0;0.4;0;0.1667;false
E2107300020;PROMOTRANS FPC;1247 AVENUE DE LA HOUILLE BLANCHE;73000;CHAMBERY;73;;false;false;false;false;false;false;false;false;false;false;true;false;true;false;true;false;false;false;0;0;0;0;0;0;0.8571;0.75;false
E2107300030;ECOLE DE CONDUITE LE DORON;17 RUE FELIX CHAUTEMPS;73200;ALBERTVILLE;73;;false;true;false;false;false;true;true;true;false;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E2107300040;AUTO ECOLE LE DORON;73 PLACE DES VICTOIRES;73600;MOUTIERS;73;;true;true;false;true;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0.875;0.8649;0.7586;0.7692;0;0.7436;0;0;false
E2107300050;THE FREEDOM 66;1096 ROUTE D'ANNECY;73400;UGINE;73;;false;false;false;false;true;true;true;true;true;true;false;false;false;false;false;false;false;false;0.6875;0.6957;0;0;0;0.5;1;1;false
